inTemp,inHum,outTemp,outHum
14.90,71.90,25.30,77.60
14.90,71.70,25.40,77.70
14.90,71.60,25.40,77.70
14.80,71.60,25.30,77.60
14.80,71.70,25.30,77.60
14.80,71.60,25.40,77.80
14.80,71.60,25.30,77.70
14.80,71.80,25.40,77.80
14.90,71.80,25.40,77.80
14.80,71.40,25.30,77.80
14.90,71.30,25.30,77.80
14.90,71.40,25.30,77.80
14.80,71.50,25.30,77.90
14.80,71.70,25.30,77.90
14.80,71.80,25.30,78.00
14.80,71.80,25.30,78.00
14.80,71.90,25.30,78.00
14.80,71.80,25.30,78.10
14.80,71.70,25.30,78.40
14.80,71.80,25.30,79.10
14.80,72.10,25.30,78.80
14.80,72.20,25.30,79.50
14.80,72.20,25.30,79.60
14.80,72.40,25.30,79.30
14.80,72.40,25.30,79.20
14.80,72.50,25.30,78.80
14.80,72.60,25.30,78.80
14.80,72.80,25.20,78.60
14.80,73.00,25.30,78.70
14.80,73.00,25.30,78.70
14.80,73.10,25.30,78.60
14.80,73.00,25.20,78.50
14.80,73.00,25.20,78.50
14.80,73.00,25.20,78.50
14.90,72.90,25.20,78.80
14.80,72.90,25.30,79.10
14.80,72.90,25.20,78.90
14.90,73.00,25.20,78.90
14.80,73.00,25.20,78.70
14.80,73.00,25.20,78.80
14.80,72.90,25.20,78.90
14.80,73.00,25.20,78.80
14.80,73.20,25.20,78.70
14.80,73.50,25.20,78.80
14.80,73.20,25.20,78.70
14.80,73.20,25.20,78.70
14.80,73.20,25.20,78.70
14.80,73.20,25.20,78.70
14.80,73.10,25.20,78.80
14.80,73.00,25.10,78.70
14.80,73.00,25.10,78.70
14.80,73.00,25.10,78.80
14.70,73.20,25.10,78.80
14.80,73.40,25.20,78.90
14.80,73.30,25.10,78.90
14.80,73.20,25.10,78.90
14.80,73.10,25.10,78.90
14.80,73.00,25.10,79.00
14.80,73.00,25.10,79.00
14.80,72.90,25.10,78.90
14.80,72.90,25.10,79.00
14.80,72.90,25.10,79.00
14.80,73.10,25.20,79.10
14.80,73.30,25.10,79.10
14.80,73.20,25.10,79.10
14.80,73.10,25.10,79.10
14.80,72.90,25.10,79.30
14.80,73.00,25.10,79.50
14.80,72.90,25.10,79.40
14.80,72.60,25.10,79.30
14.80,72.50,25.10,79.50
14.80,72.60,25.10,79.60
14.80,72.70,25.20,79.50
14.80,72.70,25.10,79.40
14.80,72.60,25.10,79.40
14.80,72.50,25.10,79.40
14.70,72.40,25.10,79.50
14.70,72.50,25.10,79.70
14.70,72.50,25.10,79.70
14.80,72.60,25.20,79.70
14.80,72.70,25.20,79.70
14.70,72.70,25.20,79.70
14.70,72.60,25.10,79.60
14.80,72.70,25.20,80.00
14.80,73.00,25.20,79.70
14.80,72.90,25.10,79.50
14.70,72.60,25.20,79.40
14.70,72.60,25.20,79.30
14.80,72.60,25.20,79.30
14.80,72.60,25.20,79.20
14.80,72.90,25.20,79.10
14.70,72.60,25.20,79.10
14.70,72.60,25.20,79.10
14.70,72.50,25.20,79.00
14.70,72.30,25.20,79.00
14.70,72.10,25.20,79.10
14.80,72.20,25.20,79.10
14.70,72.30,25.30,79.20
14.70,72.40,25.30,79.20
14.80,72.40,25.30,79.60
14.70,72.30,25.30,79.40
14.70,72.20,25.30,79.20
14.70,72.40,25.30,79.20
14.70,72.70,25.30,79.00
14.70,72.80,25.30,78.80
14.70,72.80,25.30,78.80
14.70,72.70,25.30,78.80
14.70,72.60,25.30,78.70
14.70,72.40,25.30,78.80
14.70,72.20,25.30,78.70
14.70,72.20,25.40,79.60
14.70,72.40,25.30,79.50
14.70,72.40,25.40,79.40
14.70,72.50,25.40,79.00
14.70,72.60,25.30,78.80
14.70,72.80,25.40,78.60
14.70,72.90,25.40,78.40
14.70,72.70,25.40,78.30
14.70,72.70,25.40,78.30
14.70,72.60,25.40,78.20
14.70,72.60,25.40,78.30
14.60,72.50,25.40,78.30
14.70,72.50,25.40,78.20
14.60,72.40,25.40,78.00
14.60,72.40,25.50,78.10
14.70,72.60,25.50,78.20
14.60,72.60,25.50,78.30
14.60,72.60,25.50,78.20
14.70,72.60,25.50,78.10
14.60,72.60,25.50,77.90
14.60,72.70,25.50,77.90
14.60,72.70,25.50,77.90
14.60,72.50,25.50,77.70
14.60,72.10,25.50,77.70
14.60,72.00,25.60,77.70
14.60,72.10,25.60,77.70
14.70,72.20,25.60,77.70
14.60,72.40,25.60,77.70
14.60,72.50,25.60,78.10
14.60,72.60,25.60,78.20
14.60,72.50,25.60,78.30
14.60,72.20,25.60,78.40
14.60,72.00,25.60,78.50
14.60,72.00,25.60,78.50
14.60,72.10,25.70,78.20
14.60,72.10,25.60,77.70
14.60,72.00,25.70,77.80
14.60,72.10,25.70,77.80
14.60,72.20,25.70,77.60
14.60,72.00,25.70,77.60
14.60,72.00,25.70,77.40
14.60,72.10,25.70,77.20
14.60,72.10,25.70,77.10
14.60,71.80,25.70,77.00
14.60,71.80,25.70,76.90
14.60,71.90,25.70,76.80
14.60,72.10,25.70,76.80
14.60,72.20,25.80,76.80
14.60,72.20,25.70,76.70
14.60,72.10,25.70,76.60
14.60,71.90,25.70,76.50
14.60,72.00,25.70,76.40
14.60,72.10,25.70,76.40
14.60,71.90,25.70,76.30
14.60,72.00,25.80,76.30
14.60,72.00,25.80,76.20
14.60,71.80,25.80,76.20
14.60,71.80,25.80,76.20
14.50,71.80,25.80,76.20
14.60,72.00,25.80,76.10
14.60,72.00,25.80,76.10
14.60,71.70,25.80,76.00
14.60,71.60,25.90,76.00
14.50,71.60,25.80,75.80
14.60,71.60,25.80,75.80
14.50,71.60,25.80,75.80
14.60,71.70,25.90,75.90
14.50,71.50,25.80,75.70
14.50,71.20,25.90,76.00
14.50,71.10,25.90,75.90
14.50,71.10,25.90,76.10
14.60,71.30,25.90,75.90
14.50,71.50,25.90,75.70
14.50,71.30,25.90,75.70
14.50,71.30,25.90,75.90
14.50,71.20,25.90,76.10
14.50,71.30,26.00,75.90
14.50,71.40,25.90,75.70
14.50,71.30,25.90,75.90
14.60,70.90,25.90,75.80
14.50,70.70,26.00,75.70
14.50,70.90,25.90,75.70
14.50,70.90,25.90,75.50
14.40,70.80,25.90,75.50
14.50,70.90,25.90,75.40
14.50,71.10,25.90,75.30
14.50,71.20,25.90,75.30
14.50,71.00,26.00,75.30
14.50,70.80,26.00,75.10
14.50,71.00,26.00,75.10
14.50,71.00,26.00,74.90
14.40,70.60,26.00,74.80
14.50,70.20,26.00,74.70
14.50,70.10,26.00,74.60
14.50,70.10,26.00,74.60
14.50,70.00,26.00,74.60
14.50,70.20,26.00,74.60
14.40,70.40,26.00,74.60
14.50,70.50,26.00,74.50
14.50,70.60,26.00,74.50
14.50,70.30,26.00,74.50
14.50,70.00,26.10,74.60
14.50,69.90,26.00,74.50
14.50,69.70,26.00,74.50
14.50,69.40,26.00,74.70
14.50,69.60,26.00,74.90
14.40,69.80,26.00,74.60
14.50,69.90,26.00,74.40
14.50,70.00,26.00,74.40
14.40,69.90,26.00,74.30
14.40,70.00,26.00,74.30
14.50,70.20,26.00,74.20
14.40,70.10,26.00,74.20
14.40,70.20,26.00,74.20
14.50,70.30,26.00,74.20
14.40,70.10,26.00,74.20
14.50,70.10,26.00,74.20
14.50,69.90,26.00,74.20
14.50,69.70,26.00,74.20
14.40,69.60,26.00,74.40
14.40,69.30,26.00,74.40
14.40,68.80,26.00,74.40
14.40,68.80,25.90,74.20
14.40,68.90,26.00,74.30
14.40,68.70,26.00,74.20
14.40,68.90,26.00,74.20
14.40,69.10,26.00,74.20
14.40,69.00,26.00,74.20
14.40,69.00,26.00,74.20
14.40,69.00,26.00,74.20
14.40,69.10,26.00,74.20
14.40,69.10,26.00,74.20
14.40,69.20,25.90,74.20
14.40,69.30,26.00,74.30
14.40,69.40,26.00,74.50
14.30,69.30,26.00,74.70
14.30,69.30,25.90,74.60
14.30,69.30,26.00,74.80
14.40,69.30,25.90,74.60
14.30,69.30,25.90,74.70
14.30,69.50,25.90,74.80
14.40,69.40,25.90,74.70
14.30,69.20,26.00,74.80
14.40,69.00,25.90,74.60
14.40,68.80,25.90,74.70
14.40,68.80,26.00,74.80
14.30,68.90,25.90,74.60
14.30,69.10,25.90,74.70
14.40,69.30,25.90,74.60
14.30,69.40,25.90,74.60
14.30,69.30,25.90,74.50
14.30,69.20,25.90,74.70
14.30,69.30,25.90,74.80
14.30,69.60,25.90,75.20
14.30,69.60,25.90,75.10
14.30,69.50,25.80,75.00
14.30,69.30,25.80,75.00
14.30,69.30,25.80,75.00
14.30,69.50,25.80,75.00
14.40,69.50,25.80,75.10
14.30,69.70,25.80,75.10
14.40,69.90,25.90,75.30
14.30,69.90,25.80,75.00
14.40,69.70,25.80,75.00
14.30,69.80,25.80,75.10
14.30,69.90,25.80,75.10
14.30,69.90,25.80,75.00
14.40,70.00,25.80,75.10
14.40,69.80,25.80,75.10
14.30,69.80,25.70,75.10
14.40,70.00,25.70,75.10
14.30,70.10,25.80,75.20
14.30,70.30,25.70,75.20
14.30,70.30,25.80,75.40
14.30,70.40,25.70,75.40
14.30,70.60,25.70,75.40
14.30,70.60,25.70,75.40
14.30,70.70,25.70,75.40
14.30,70.60,25.70,75.60
14.30,70.80,25.70,75.60
14.30,71.00,25.70,76.00
14.30,71.00,25.70,76.00
14.30,71.10,25.70,76.20
14.30,70.80,25.70,76.20
14.30,70.80,25.70,76.10
14.30,70.90,25.70,76.00
14.30,71.00,25.70,76.50
14.30,71.20,25.60,76.10
14.30,71.00,25.60,76.40
14.30,70.90,25.70,76.40
14.30,71.10,25.70,76.10
14.30,71.20,25.70,76.50
14.30,71.30,25.60,76.10
14.30,71.30,25.70,76.10
14.20,71.00,25.60,76.00
14.30,70.80,25.60,76.00
14.30,70.90,25.60,76.00
14.30,71.00,25.60,76.10
14.30,71.00,25.60,76.10
14.20,71.00,25.50,76.00
14.30,71.00,25.70,76.20
14.30,70.70,25.60,76.10
14.20,70.50,25.60,76.10
14.30,70.60,25.60,76.10
14.30,70.80,25.60,76.20
14.30,71.00,25.50,76.10
14.30,71.20,25.60,76.20
14.30,71.30,25.60,76.30
14.30,71.20,25.60,76.70
14.30,70.90,25.60,76.90
14.30,70.80,25.50,76.70
14.30,70.80,25.50,76.60
14.30,70.90,25.50,76.50
14.30,71.10,25.50,76.50
14.30,71.20,25.50,76.60
14.20,71.00,25.50,76.60
14.20,70.80,25.50,76.70
14.30,70.80,25.50,77.10
14.30,70.90,25.50,77.10
14.20,71.00,25.50,76.90
14.30,71.30,25.50,76.90
14.30,71.40,25.50,76.70
14.20,71.40,25.50,76.70
14.20,71.40,25.50,76.70
14.30,71.60,25.50,76.70
14.30,71.70,25.50,76.70
14.20,71.50,25.40,76.60
14.20,71.50,25.40,76.60
14.30,71.60,25.50,76.70
14.30,71.60,25.50,76.70
14.20,71.40,25.40,76.70
14.30,71.40,25.50,76.80
14.20,71.30,25.40,76.80
14.30,71.40,25.40,76.90
14.30,71.40,25.40,76.90
14.30,71.60,25.50,77.10
14.20,71.50,25.50,77.20
14.30,71.70,25.40,77.40
14.30,71.80,25.40,77.40
14.30,71.90,25.40,77.70
14.30,71.90,25.40,77.60
14.20,71.50,25.50,77.50
14.20,71.30,25.40,77.40
14.30,71.40,25.40,77.40
14.20,71.30,25.40,77.40
14.30,71.50,25.40,77.30
14.20,71.60,25.40,77.20
14.30,71.50,25.40,77.20
14.20,71.40,25.30,77.10
14.20,71.50,25.30,77.10
14.20,71.50,25.30,77.20
14.20,71.40,25.40,77.40
14.30,71.60,25.30,77.40
14.20,71.70,25.30,77.60
14.30,71.90,25.30,77.40
14.30,72.10,25.30,77.40
14.30,72.10,25.30,77.40
14.20,71.80,25.30,77.40
14.20,71.70,25.30,77.60
14.20,71.70,25.40,77.80
14.30,71.80,25.30,77.80
14.20,71.70,25.30,77.90
14.20,71.70,25.30,77.80
14.30,71.90,25.30,77.80
14.20,71.90,25.30,77.80
14.20,72.00,25.30,78.00
14.20,72.20,25.30,78.00
14.20,72.40,25.30,78.20
14.20,72.40,25.30,78.00
14.20,72.20,25.30,77.90
14.20,72.20,25.30,77.90
14.20,72.10,25.30,77.80
14.20,72.20,25.30,77.80
14.20,72.20,25.30,77.80
14.20,72.30,25.30,77.80
14.20,72.40,25.30,77.90
14.20,72.60,25.30,77.90
14.20,72.70,25.30,78.00
14.30,72.70,25.20,77.80
14.20,72.50,25.30,78.00
14.20,72.50,25.30,78.00
14.20,72.20,25.20,77.90
14.20,71.90,25.20,77.90
14.20,71.90,25.30,78.00
14.20,72.20,25.20,77.90
14.20,72.20,25.20,77.90
14.30,72.20,25.20,77.90
14.30,71.90,25.30,78.10
14.20,71.90,25.20,78.10
14.30,72.00,25.20,78.20
14.20,71.80,25.20,78.30
14.30,71.90,25.20,78.30
14.20,71.90,25.20,78.30
14.20,72.00,25.20,78.30
14.20,72.20,25.20,78.30
14.20,72.40,25.20,78.30
14.20,72.50,25.20,78.30
14.20,72.80,25.20,78.30
14.20,72.90,25.20,78.30
14.20,72.90,25.20,78.30
14.20,72.70,25.20,78.30
14.20,72.50,25.20,78.40
14.20,72.70,25.10,78.30
14.20,72.90,25.10,78.30
14.20,72.80,25.10,78.30
14.20,72.90,25.20,78.50
14.20,73.00,25.20,78.50
14.20,72.80,25.20,78.50
14.20,72.80,25.10,78.50
14.20,72.80,25.20,78.60
14.20,72.70,25.10,78.50
14.20,72.80,25.10,78.50
14.20,72.90,25.10,78.50
14.20,73.20,25.10,78.60
14.20,73.30,25.10,78.60
14.20,73.40,25.10,78.60
14.20,73.50,25.10,78.80
14.20,73.40,25.10,78.90
14.20,73.30,25.10,78.90
14.20,73.40,25.10,78.90
14.20,73.40,25.10,78.80
14.20,73.30,25.10,78.80
14.20,73.30,25.10,79.10
14.20,73.30,25.00,79.00
14.20,73.30,25.10,79.00
14.20,73.30,25.00,79.00
14.20,73.20,25.10,79.10
14.20,73.20,25.10,79.00
14.20,73.20,25.00,78.90
14.20,73.20,25.00,78.90
14.20,73.30,25.10,79.10
14.20,73.30,25.00,78.90
14.20,73.40,25.00,79.00
14.20,73.60,25.00,79.00
14.20,73.60,25.00,79.10
14.20,73.40,25.00,79.00
14.20,73.30,25.00,79.00
14.20,73.30,25.00,79.10
14.20,73.40,25.10,79.20
14.20,73.60,25.00,79.10
14.20,73.80,25.00,79.20
14.20,73.90,25.00,79.30
14.20,73.80,25.00,79.50
14.20,73.50,25.00,79.70
14.20,73.40,25.00,79.40
14.20,73.60,25.00,79.30
14.20,73.80,25.00,79.30
14.20,74.00,25.00,79.30
14.20,74.00,25.00,79.30
14.20,74.10,25.00,79.30
14.20,74.00,25.00,79.30
14.20,74.10,25.00,79.30
14.20,74.20,25.00,79.30
14.20,74.30,24.90,79.30
14.20,74.30,24.90,79.40
14.20,74.30,24.90,79.40
14.20,74.30,25.00,79.40
14.20,74.20,25.00,79.40
14.20,74.10,24.90,79.40
14.20,74.10,25.00,79.40
14.20,74.00,25.00,79.50
14.20,74.10,24.90,79.40
14.20,74.30,24.90,79.40
14.20,74.40,24.90,79.40
14.20,74.50,24.90,79.40
14.20,74.60,24.90,79.40
14.20,74.60,24.90,79.40
14.20,74.60,24.90,79.40
14.20,74.70,24.90,79.40
14.20,74.80,24.90,79.60
14.20,74.80,24.90,79.60
14.20,74.80,24.90,79.60
14.20,74.80,24.90,79.60
14.20,74.80,24.90,79.60
14.20,74.90,24.90,79.60
14.20,75.00,24.90,79.60
14.20,75.10,24.90,79.60
14.20,75.00,24.90,79.60
14.20,74.80,24.90,79.70
14.20,75.00,24.90,79.60
14.20,75.00,24.90,79.70
14.20,75.00,24.90,79.80
14.20,74.80,24.90,79.80
14.20,74.80,24.90,79.90
14.30,74.80,24.90,79.80
14.20,74.60,24.90,79.80
14.20,74.50,24.90,79.70
14.20,74.50,24.90,79.70
14.10,74.50,24.90,79.80
14.20,74.40,25.00,79.80
14.20,74.40,24.90,79.80
14.20,74.30,24.90,79.80
14.10,74.10,25.00,79.80
14.20,73.90,24.90,79.80
14.20,73.90,25.00,79.70
14.20,73.90,25.00,79.70
14.20,73.70,25.00,79.70
14.20,73.70,25.00,79.70
14.20,73.60,25.00,79.70
14.20,73.60,25.00,79.70
14.20,73.60,25.00,79.70
14.20,73.80,25.00,79.70
14.10,73.90,25.00,79.70
14.20,74.10,25.00,79.70
14.20,74.20,25.10,79.70
14.20,74.30,25.00,79.50
14.20,74.20,25.00,79.50
14.20,74.10,25.00,79.40
14.20,73.80,25.10,79.50
14.20,73.80,25.10,79.50
14.10,73.70,25.10,79.40
14.10,73.80,25.00,79.30
14.20,73.90,25.10,79.30
14.10,73.90,25.10,79.30
14.20,74.00,25.10,79.20
14.20,74.10,25.10,79.10
14.20,74.10,25.10,79.10
14.20,73.90,25.10,79.10
14.20,73.80,25.10,79.10
14.10,73.40,25.10,79.00
14.20,73.40,25.20,79.10
14.20,73.60,25.20,79.00
14.10,73.60,25.20,79.00
14.20,73.70,25.20,78.90
14.10,73.60,25.20,78.90
14.10,73.40,25.20,78.90
14.10,73.30,25.20,78.90
14.10,73.30,25.20,79.00
14.10,73.30,25.20,78.90
14.20,73.50,25.20,79.10
14.10,73.60,25.20,79.00
14.10,73.60,25.20,78.90
14.10,73.40,25.20,78.90
14.10,73.10,25.20,78.80
14.10,73.00,25.30,79.00
14.10,73.10,25.30,78.80
14.10,73.10,25.30,78.60
14.10,72.90,25.30,78.60
14.10,72.80,25.30,78.70
14.10,72.90,25.30,78.80
14.10,73.10,25.30,78.60
14.10,73.00,25.30,78.50
14.10,72.90,25.30,78.40
14.10,72.90,25.40,78.40
14.10,72.80,25.30,78.30
14.10,72.70,25.30,78.20
14.10,72.50,25.30,78.20
14.10,72.50,25.30,78.20
14.10,72.50,25.30,78.30
14.10,72.50,25.40,78.40
14.10,72.60,25.40,78.40
14.10,72.60,25.40,78.10
14.10,72.50,25.40,78.00
14.10,72.50,25.40,77.70
14.10,72.50,25.40,77.60
14.10,72.40,25.40,77.80
14.00,72.30,25.40,77.50
14.10,72.00,25.40,77.40
14.10,71.90,25.40,77.30
14.00,71.90,25.40,77.20
14.00,71.80,25.50,77.40
14.10,71.80,25.50,77.30
14.10,71.70,25.50,77.30
14.10,71.60,25.50,77.30
14.10,71.40,25.50,77.20
14.00,71.30,25.50,77.10
14.00,71.40,25.50,77.10
14.00,71.40,25.60,77.10
14.00,71.40,25.50,76.90
14.00,71.40,25.50,76.90
14.00,71.40,25.60,77.10
14.00,71.30,25.60,77.30
14.00,71.20,25.60,77.10
14.00,70.90,25.60,76.90
14.00,70.70,25.60,76.70
14.00,70.60,25.60,76.70
14.10,70.50,25.60,76.70
14.00,70.40,25.60,76.90
14.00,70.40,25.60,76.70
14.00,70.30,25.60,76.70
14.00,70.10,25.60,76.50
14.00,70.30,25.60,76.40
14.00,70.10,25.70,76.40
14.00,69.90,25.70,76.20
14.00,69.80,25.70,76.20
14.00,69.90,25.60,76.10
14.00,69.90,25.70,76.00
14.00,69.80,25.70,76.00
14.00,69.80,25.70,75.90
14.00,70.00,25.70,75.90
14.00,69.90,25.70,75.80
14.00,69.80,25.70,75.80
14.00,69.70,25.70,75.80
14.00,69.70,25.70,75.70
14.00,69.80,25.70,75.60
14.00,69.80,25.70,75.60
14.00,69.80,25.70,75.60
14.00,69.90,25.70,75.50
14.00,69.80,25.80,75.40
14.00,69.60,25.70,75.30
14.00,69.60,25.80,75.30
14.00,69.70,25.70,75.20
13.90,69.60,25.70,75.00
14.00,69.60,25.80,75.10
14.00,69.60,25.80,75.00
14.00,69.50,25.80,74.90
14.00,69.40,25.80,74.90
14.00,69.40,25.80,74.90
13.90,69.40,25.80,74.80
14.00,69.40,25.80,74.70
14.00,69.20,25.80,74.70
14.00,69.00,25.80,74.70
14.00,69.00,25.80,74.70
13.90,69.00,25.90,74.80
14.00,69.10,25.80,74.70
14.00,69.20,25.90,74.80
14.00,69.10,25.80,74.60
13.90,69.00,25.80,74.60
13.90,68.90,25.80,74.60
14.00,68.70,25.80,74.60
13.90,68.60,25.80,74.50
13.90,68.70,25.80,74.50
14.00,68.90,25.80,74.50
14.00,68.90,25.80,74.60
13.90,68.70,25.80,74.60
13.90,68.70,25.80,74.50
13.90,68.60,25.80,74.50
13.90,68.40,25.80,74.50
13.90,68.20,25.90,74.60
13.90,68.20,25.80,74.50
13.90,68.40,25.80,74.50
13.90,68.30,25.80,74.40
13.90,68.30,25.80,74.30
13.90,68.30,25.80,74.40
13.90,68.20,25.80,74.30
13.90,68.20,25.80,74.30
13.90,68.30,25.80,74.40
13.90,68.40,25.80,74.40
13.90,68.50,25.90,74.50
13.90,68.50,25.80,74.40
13.90,68.50,25.80,74.40
13.90,68.60,25.80,74.40
13.90,68.60,25.80,74.40
13.90,68.50,25.80,74.30
13.90,68.20,25.80,74.30
13.90,68.20,25.80,74.30
13.90,68.20,25.80,74.30
13.90,68.20,25.80,74.30
13.90,68.20,25.80,74.30
13.90,68.30,25.80,74.30
13.90,68.40,25.80,74.30
13.90,68.30,25.80,74.30
13.90,68.40,25.80,74.30
13.90,68.50,25.80,74.40
13.90,68.40,25.80,74.40
13.90,68.20,25.80,74.40
13.90,68.40,25.70,74.30
13.90,68.40,25.80,74.40
13.80,68.30,25.70,74.30
13.90,68.40,25.70,74.30
13.90,68.50,25.70,74.30
13.90,68.40,25.70,74.40
13.90,68.40,25.80,74.50
13.80,68.40,25.80,74.50
13.90,68.40,25.80,74.50
13.80,68.50,25.70,74.50
13.90,68.70,25.70,74.60
13.90,68.60,25.70,74.70
13.90,68.60,25.70,74.70
13.80,68.50,25.70,74.70
13.80,68.50,25.70,74.60
13.90,68.50,25.70,74.60
13.90,68.60,25.70,74.60
13.80,68.60,25.70,74.60
13.90,68.60,25.70,74.60
13.80,68.50,25.70,74.60
13.90,68.60,25.70,74.70
13.80,68.60,25.70,74.90
13.80,68.60,25.70,74.90
13.80,68.70,25.70,74.90
13.80,68.90,25.70,74.90
13.80,68.70,25.70,74.80
13.90,68.70,25.70,74.80
13.90,68.90,25.70,74.80
13.90,69.00,25.70,74.80
13.80,69.10,25.70,74.80
13.90,69.40,25.70,74.90
13.90,69.30,25.70,74.90
13.80,69.10,25.70,74.90
13.90,69.10,25.70,74.90
13.80,69.10,25.70,75.00
13.80,69.30,25.70,75.00
13.90,69.50,25.60,74.80
13.80,69.40,25.60,74.80
13.90,69.40,25.70,75.00
13.80,69.30,25.70,75.00
13.80,69.50,25.70,75.00
13.80,69.50,25.70,75.00
13.80,69.40,25.60,74.80
13.80,69.40,25.70,75.00
13.80,69.50,25.60,74.90
13.80,69.50,25.60,74.90
13.90,69.50,25.60,74.90
13.80,69.50,25.60,75.00
13.90,69.50,25.60,75.10
13.80,69.50,25.60,75.10
13.80,69.50,25.60,75.10
13.80,69.40,25.60,75.10
13.80,69.50,25.60,75.10
13.80,69.50,25.60,75.10
13.80,69.50,25.60,75.20
13.80,69.50,25.60,75.20
13.80,69.50,25.60,75.30
13.80,69.50,25.60,75.30
13.90,69.70,25.60,75.40
13.80,69.80,25.60,75.40
13.80,69.70,25.60,75.50
13.80,69.60,25.60,75.50
13.80,69.60,25.50,75.50
13.80,69.80,25.60,75.60
13.80,69.90,25.50,75.60
13.80,69.90,25.50,75.60
13.80,70.00,25.50,75.70
13.80,70.00,25.50,75.70
13.80,70.10,25.60,75.70
13.80,70.30,25.60,75.70
13.80,70.40,25.50,75.60
13.80,70.60,25.50,75.60
13.80,70.60,25.50,75.60
13.80,70.60,25.50,75.60
13.80,70.60,25.50,75.60
13.80,70.50,25.50,75.60
13.80,70.50,25.50,75.70
13.80,70.60,25.50,75.60
13.80,70.80,25.50,75.60
13.80,70.80,25.40,75.60
13.80,70.80,25.40,75.60
13.80,70.70,25.50,75.70
13.80,70.80,25.50,75.70
13.80,70.80,25.40,75.60
13.80,70.70,25.40,75.60
13.80,70.60,25.50,75.80
13.80,70.70,25.40,75.70
13.80,70.90,25.40,75.70
13.80,70.80,25.40,75.70
13.70,70.60,25.40,75.80
13.80,70.80,25.40,75.80
13.80,70.90,25.40,75.90
13.80,70.90,25.40,76.00
13.80,70.60,25.40,76.00
13.80,70.70,25.40,76.00
13.80,70.90,25.40,76.00
13.80,71.00,25.40,76.00
13.80,71.10,25.40,76.10
13.80,71.20,25.40,76.20
13.80,71.10,25.40,76.20
13.80,71.00,25.40,76.20
13.80,71.00,25.40,76.20
13.80,71.10,25.40,76.30
13.80,71.20,25.40,76.30
13.80,71.30,25.40,76.30
13.80,71.40,25.30,76.30
13.80,71.50,25.40,76.40
13.80,71.40,25.40,76.40
13.80,71.30,25.30,76.40
13.80,71.30,25.30,76.40
13.80,71.30,25.30,76.40
13.80,71.40,25.30,76.40
13.80,71.40,25.30,76.40
13.80,71.30,25.30,76.40
13.80,71.40,25.30,76.50
13.70,71.30,25.30,76.60
13.80,71.50,25.30,76.60
13.70,71.40,25.30,76.60
13.80,71.50,25.30,76.80
13.80,71.50,25.30,76.90
13.80,71.50,25.30,76.90
13.80,71.50,25.30,77.00
13.80,71.50,25.30,77.10
13.80,71.60,25.30,77.00
13.80,71.70,25.30,77.10
13.80,71.60,25.30,77.20
13.80,71.70,25.30,77.20
13.80,71.70,25.30,77.20
13.80,71.60,25.20,77.20
13.80,71.70,25.30,77.20
13.80,71.80,25.30,77.20
13.80,71.90,25.20,77.20
13.80,72.00,25.30,77.30
13.80,72.20,25.20,77.20
13.80,72.30,25.30,77.40
13.80,72.30,25.30,77.50
13.80,72.30,25.20,77.40
13.80,72.20,25.20,77.40
13.80,72.20,25.20,77.70
13.80,72.10,25.20,77.70
13.80,72.00,25.20,77.70
13.80,72.10,25.20,77.50
13.80,72.20,25.20,77.50
13.80,72.30,25.20,77.50
13.80,72.30,25.20,77.50
13.80,72.40,25.20,77.50
13.70,72.40,25.20,77.50
13.80,72.50,25.20,77.50
13.80,72.50,25.20,77.40
13.80,72.50,25.20,77.50
13.80,72.50,25.10,77.40
13.80,72.50,25.20,77.50
13.80,72.50,25.20,77.50
13.80,72.40,25.10,77.50
13.80,72.30,25.20,77.50
13.80,72.40,25.20,77.50
13.80,72.50,25.10,77.50
13.80,72.60,25.10,77.50
13.80,72.70,25.10,77.50
13.80,72.80,25.10,77.50
13.70,72.90,25.10,77.50
13.80,72.90,25.10,77.50
13.80,72.70,25.10,77.50
13.80,72.70,25.10,77.50
13.80,72.80,25.10,77.60
13.80,72.90,25.10,77.60
13.80,73.10,25.10,77.60
13.80,73.10,25.10,77.60
13.80,73.00,25.10,77.70
13.70,72.90,25.10,77.70
13.80,72.90,25.10,77.70
13.80,72.90,25.10,77.70
13.80,72.90,25.10,77.80
13.80,73.10,25.10,77.80
13.80,73.20,25.00,77.70
13.70,73.10,25.10,77.90
13.80,73.00,25.00,77.80
13.80,72.90,25.10,78.00
13.80,73.10,25.10,78.00
13.80,73.10,25.10,78.00
13.90,73.20,25.10,78.00
13.80,73.20,25.00,77.90
13.80,73.20,25.00,77.90
13.80,73.20,25.00,78.00
13.80,73.20,25.00,78.10
13.80,73.20,25.00,78.30
13.80,72.90,25.00,78.30
13.80,72.90,25.00,78.30
13.80,73.10,25.00,78.30
13.80,73.10,25.00,78.30
13.80,73.30,25.00,78.30
13.80,73.40,25.00,78.30
13.80,73.60,25.00,78.30
13.80,73.50,25.00,78.30
13.70,73.40,25.00,78.30
13.80,73.40,25.00,78.30
13.80,73.40,25.00,78.30
13.80,73.40,25.00,78.30
13.70,73.40,25.00,78.30
13.80,73.50,25.00,78.30
13.80,73.60,25.00,78.40
13.80,73.60,25.00,78.40
13.80,73.70,25.00,78.50
13.80,73.80,25.00,78.50
13.80,73.80,24.90,78.50
13.80,73.80,25.00,78.70
13.80,73.80,25.00,78.70
